S6,S5,S4,S2,S7,ITTH
TCGA.KK.A6E3.01,8.30517015450994e-06,0.554148393128758,2.32953602903487e-06,0.445717292587127,0.000123679577932077,0.427812455345348
TCGA.G9.6342.01,0.159126403772258,0.110232162577852,0.633007470736799,0.0964415056605048,0.00119245725258614,0.657749724933042
TCGA.G9.6364.01,0.0475074537972878,0.0540267695849615,0.721671243442592,0.171739272512394,0.00505526066276427,0.53876448210333
TCGA.G9.6332.01,0.247786814955724,0.149278698112892,0.47857649762895,0.12397380558255,0.000384183719883913,0.773033485671237
TCGA.YL.A8SR.01,0.218503898350816,0.0656962582270068,0.179767099134661,0.536032176555819,5.67731696194533e-07,0.716995632129893
TCGA.KK.A6E5.01,0.238587181965611,0.14960165491759,0.21376440742287,0.398040899018584,5.85667534506582e-06,0.821820744009987
TCGA.EJ.7783.01,0.309792941770314,0.000111070629221721,0.628343581719789,0.0608367672665424,0.000915638614132662,0.517407809446999
TCGA.J4.A83I.01,0.358566817445302,0.0520454383559653,0.471099797085765,0.118287778683561,1.68429406073771e-07,0.701289423611736
TCGA.KK.A8II.01,0.1165531479089,0.0839922992817495,0.798996371577977,0.000419894937464551,3.82862939088865e-05,0.398598716164027
TCGA.EJ.5509.01,0.235284330358989,0.0847272205147364,0.188567500449266,0.490912874674509,0.000508074002499586,0.756351341771747
TCGA.KK.A59V.01,0.730609006276995,0.157347201261178,0.0122170962468279,0.0998266962149991,0,0.499647375150521
TCGA.J4.A83N.01,0.034844925788552,0.21646164864772,0.545183840722631,0.203504270596097,5.31424500050629e-06,0.685340361177017
TCGA.EJ.8472.01,0.485552069924266,0.038254920591907,0.398570783446584,0.0752638754073378,0.00235835062990514,0.653166293311652
TCGA.EJ.A65E.01,0.129561735887228,0.0702332075316389,0.271375004737995,0.528787945654043,4.21061890955994e-05,0.709937020986488
TCGA.YL.A8HJ.01,0.438539723014343,0.0543214157036569,0.435908320952518,0.0048101700007729,0.0664203703287096,0.675672056643023
TCGA.XK.AAIW.01,0.575843600596194,0.094948823886103,0.210698251874062,0.117805746845356,0.000703576798284603,0.699968233793019
TCGA.V1.A9Z7.01,0.581547248040554,0.143015178146896,9.33555007001833e-07,0.273706155121758,0.00173048513578548,0.595879268013289
TCGA.HC.8259.01,0.0717385185306893,0.11527679327605,0.553648648669374,0.258133230495505,0.00120280902838197,0.697796214779887
TCGA.VP.A87H.01,0.28376580904534,0.172810066524883,0.026714076512531,0.51487083960923,0.00183920830801692,0.690278852440014
TCGA.J4.A67M.01,0.243489169539893,0.558231714644116,0.117758089284376,0.0805180703803966,2.95615121871367e-06,0.698501774399127
TCGA.KK.A6E0.01,0.188147276772039,0.102850900983726,0.157927420823304,0.550872995194595,0.000201406226334948,0.726889826510719
TCGA.HC.7738.01,0.0646796136091653,0.0621872498027542,0.283339198409532,0.588229602631947,0.00156433554660133,0.639608061820166
TCGA.EJ.5517.01,2.14591788911521e-07,0.0226201187839857,0.315534938430713,0.661842702554042,2.0256394709986e-06,0.44913894930876
TCGA.VP.A872.01,0.268552136664955,0.250422033059936,0.481025117232818,7.13042291482159e-07,0,0.65354865802631
TCGA.VN.A88I.01,0.603230982147892,0.288705993777476,1.01357167031554e-06,0.042984237726925,0.0650777727760375,0.606835925205055
TCGA.KK.A7B2.01,0.272913920103929,0.380845666280504,0.278529743363574,0.0677106132775727,5.69744210515163e-08,0.783128739058502
TCGA.YL.A9WK.01,0.556498111830222,0.132710307548203,1.26984481449831e-07,0.306900247529725,0.00389120610736791,0.607848108500279
TCGA.EJ.5514.01,0.487039619043046,3.89894319723482e-05,0.412478121996044,0.100438190015766,5.07951317185852e-06,0.588370804935777
TCGA.G9.7521.01,0.659032424898436,1.18461700884355e-05,0.148790065841866,0.189981135478155,0.00218452761145495,0.551327076438678
TCGA.V1.A8MF.01,0.25838348767852,0.180720507046579,0.0784871081928854,0.481871907311639,0.000536989770376027,0.754569553020753
TCGA.MG.AAMC.01,0.19312482006305,0.282521848054202,0.498258083164756,0.0257502721411447,0.000344976576847013,0.69513022839688
TCGA.VN.A88P.01,0.295526298128533,0.136359880235146,0.182046456530317,0.345825712561533,0.0402416525444712,0.893819699669723
TCGA.HC.7736.01,9.52766297803864e-07,0.0656504465444015,0.520579199806316,0.413767518983941,1.88189904372573e-06,0.549136883323834
TCGA.YL.A8SQ.01,0.301883366401525,0.0915346875050347,0.12300460391576,0.47691313063976,0.00666421153792023,0.760951418574618
TCGA.EJ.A65B.01,6.55614828092142e-07,0.4741689632453,0.220411768008389,0.305417294623247,1.31850823708485e-06,0.652038624584902
TCGA.VN.A88K.01,0.34861580915117,0.147789720582871,0.374846641707822,0.127114610556571,0.00163321800156614,0.801785736020184
TCGA.EJ.A46H.01,0.23668593831063,0.000162285224365432,0.484205080368077,0.276751949823561,0.00219474627336654,0.660239296931325
TCGA.CH.5761.01,0.559953070691835,0.00113689351809543,0.175737579518057,0.262876482249076,0.000295974022936705,0.616127013526445
