S3,S7,S10,S2,S4,ITTH
TCGA.CX.7219.01,0.41667370527422,1.54048779434892e-06,1.38127337079604e-05,0.306445538293375,0.276865403210903,0.672873355958549
TCGA.BA.A6D8.01,0.183971135407698,0.316025928954579,0.487723432693908,0.0122779696484471,1.53329536733006e-06,0.67087431189464
TCGA.CR.7382.01,0.146206102466396,0.000444764848015189,0.00729279035774626,0.780559708847825,0.0654966334800173,0.430176561433533
TCGA.CV.6953.01,0.23667697953219,0.00303616909706651,0.112198762577677,0.276342101264875,0.371745987528191,0.824739286252246
TCGA.CN.6022.01,0.267427016186301,1.01596985550326e-05,0.0308313612057795,0.489277310192165,0.2124541527172,0.707665385668372
TCGA.CQ.6221.01,0.31312454880805,0.000385996126620483,0.204457341523215,0.000548105755568174,0.481484007786546,0.650660904446581
TCGA.HD.7753.01,3.27105262889292e-06,4.19196425494724e-06,5.61023620899267e-06,0.464879334065548,0.535107592681359,0.429245622397252
TCGA.H7.8502.01,0.0107753174871778,8.64517544083265e-05,0.0137315378294148,0.447017025885144,0.528389667043855,0.50048444751521
TCGA.CN.6020.01,0.191922373232241,0.0372963879786519,0.00717178600335499,0.271466143883434,0.492143308902317,0.731786732876954
TCGA.P3.A5QA.01,0.229215894389569,0.000770378964067395,0.102323534525155,0.667486051749059,0.000204140372149354,0.526888096916448
TCGA.CQ.7072.01,0.444409251213118,0.0458952654871016,0.0665072911093651,0.443037780168002,0.000150412022412948,0.648740042381607
TCGA.CN.6016.01,0.00566144548369604,0.000267322474615463,0.106570632642898,0.00471165929790022,0.88278894010089,0.251888136093357
TCGA.CR.5248.01,0.763098515025683,0.0185364969135546,0.0504567431838154,0.000556578280183393,0.167351666596764,0.456231181775539
TCGA.D6.6823.01,0.144742762697118,0.0201983114385613,0.0535811458420175,0.432822256668331,0.348655523353972,0.773692105188182
TCGA.MT.A67F.01,0.148358519255505,8.99179205584208e-06,0.22364584391142,0.627978361616355,8.2834246634881e-06,0.5656676307549
TCGA.CN.4725.01,2.91799481963705e-05,0.00121546601812901,0.000344119295135541,0.596573126304864,0.401838108433675,0.426066745256409
TCGA.CV.A463.01,0.160426825031494,2.68032694968863e-06,0.0854799385533455,0.231199950612878,0.522890605475333,0.734080623854973
TCGA.BA.4078.01,0.586245006080044,0.0492818760774534,0.021226363502892,0.00248197334285845,0.340764780996752,0.574692220644404
TCGA.CV.7245.01,0.305776884488107,0.0601718879032291,0.0210194105744613,0.285222195626752,0.32780962140745,0.830125404801848
TCGA.QK.A8ZB.01,0.292627953601903,1.23399436054914e-07,0.0177916658725832,0.239810780002753,0.449769477123324,0.704024506104297
TCGA.CN.5363.01,0.0404653345800306,0.00117580744480446,0.0664589999515806,0.525820982400728,0.366078875622857,0.636102893212345
TCGA.CV.A45P.01,0.453663998749162,0.000197201738277346,0.0761273769951238,0.291437243052836,0.178574179464601,0.760062194703944
TCGA.CN.4722.01,0.367161986276244,0.0698466206437956,0.0989872738739915,0.152583640309979,0.31142047889599,0.890296429443703
